Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-15,50.663838361486,51.060375341081,50.258520259965,50.639959872039,14451235.09783
2013-04-16,50.8809015333,51.151575765293,50.331696276013,50.458945516552,14925245.054644
2013-04-17,50.25235806914,50.352647724819,49.492251830864,49.537081769117,15233363.423138
2013-04-18,51.052980712091,51.672280890014,50.771522646155,50.913715199444,18137885.786415
2013-04-19,51.310252179039,52.347040785362,51.259260049961,52.254453868215,14600587.786964
2013-04-22,52.194526562441,52.293275670413,51.896738690818,52.190058974092,11213090.937058
2013-04-23,52.347040785362,52.489233338651,51.540564061127,52.318540652796,10363463.638812
2013-04-24,51.999955387138,52.121196491622,51.171140721162,51.800916623487,14438154.222745
2013-04-25,52.478757614248,53.330064276736,52.359057057471,53.216371856013,19143270.537026
2013-04-26,53.249339576927,53.714739038993,53.201428543262,53.630779189001,14327747.413078
2013-04-29,53.647263049458,53.722133667983,53.25981530133,53.460394612687,10124440.922725
2013-04-30,53.509692139287,54.302766098478,53.443910752229,53.912083200166,16113729.307472
2013-05-01,53.766963606235,53.968929410528,52.088382825478,52.399573462146,23877056.905392
2013-05-02,52.489233338651,52.821529478894,52.128591120612,52.529595688555,12878316.009956
2013-05-03,52.921665079802,53.054768401624,52.519274018923,52.679182870835,9589064.7392322
2013-05-06,52.571498586166,52.649296245333,51.938641588428,52.052488063922,7316683.0830807
2013-05-07,52.217018558952,52.921665079802,52.097318002175,52.921665079802,9629781.0682252
2013-05-08,52.828924107885,53.149049921249,52.670247694138,53.107147023638,7373859.4463879
2013-05-09,53.021954735481,53.029349364471,52.541611960664,52.706142455695,7379361.9420233
2013-05-10,52.78840770321,52.95309225301,52.541611960664,52.888697358888,6242429.2494812
2013-05-13,52.828924107885,52.888697358888,52.408508638842,52.553628232773,5352338.2571683
2013-05-14,52.50124961076,53.183558189869,52.408508638842,53.172928410696,7400297.2236077
2013-05-15,53.149049921249,53.666673950557,52.801964523025,53.600892563499,9206306.1168732
2013-05-16,53.539578764789,53.539578764789,53.128098472443,53.201428543262,7685523.3923575
2013-05-17,53.499216414885,53.557603172953,53.063857633092,53.348088684899,9296859.0293769
2013-05-20,53.292783022244,53.401853799848,52.599998718732,52.737723683673,8045501.4288131
2013-05-21,52.679182870835,52.776391431101,51.949117312831,52.071744910251,11222418.37895
2013-05-22,51.89966573146,52.433927675996,51.171140721162,51.468774538015,14026954.789106
2013-05-23,51.069310517778,52.062809733554,51.040964439982,51.896738690818,10342420.753463
2013-05-24,51.590015642498,51.709716199276,51.185929979143,51.389590385912,6584009.0471604
2013-05-28,51.772570545692,51.983471526681,50.448469792149,50.814966091472,10040548.081764
2013-05-29,50.274850065652,50.364663996928,49.142085337228,49.568662997095,18588312.473341
2013-05-30,49.484857201874,50.056400400902,49.080771538518,49.080771538518,12461223.098058
2013-05-31,48.901297730737,49.936699844124,48.473333577934,48.485349850043,19670820.384568
2013-06-03,48.427117146746,48.709807650847,47.773154645432,48.660356069476,17575286.518723
2013-06-04,48.657274974063,49.457897617014,48.389681837483,48.841370424963,19900361.9391
2013-06-05,48.91177345514,48.934111396881,48.231005423737,48.305876042262,11310712.949081
2013-06-06,48.305876042262,50.092295162458,48.156134805212,49.969513510268,17672785.555013
2013-06-07,50.167011726213,50.307663731795,49.769088253682,50.241882344737,12002957.376599
2013-06-10,50.867344713485,50.867344713485,50.12218178796,50.529194491958,9617646.5715946
2013-06-11,50.222471443638,50.79247409496,49.93069170807,50.174560409973,9913177.3046226
2013-06-12,50.467880693248,50.560621665166,49.743669216528,49.899264534862,8215939.1091183
2013-06-13,49.887248262753,50.707127752032,49.799128933954,50.639959872039,7147094.8710085
2013-06-14,50.588967742961,51.269889829135,50.547218900121,51.069310517778,12020409.905267
2013-06-17,51.44797714398,51.630532047174,50.352647724819,50.707127752032,9887820.9118249
2013-06-18,50.82682830881,51.687224202764,50.762587469458,51.548112744888,11104375.0437
2013-06-19,51.310252179039,51.44797714398,50.041457088151,50.048851717141,11189259.710669
2013-06-20,49.691290594515,49.8618292256,48.85785428542,48.961070981741,14666534.191292
2013-06-21,49.426470443806,49.776636937443,49.100336494388,49.516284375082,35022352.792073
2013-06-24,49.052425460723,49.409986583349,48.813024347168,49.119747395487,29397784.361251
2013-06-25,49.426470443806,50.675854633595,49.426470443806,50.434912972334,31414967.314206
2013-06-26,50.802949819363,50.838844580919,50.246503987856,50.663838361486,9202918.9374884
2013-06-27,50.963166780815,51.495734122874,50.930199059901,51.000448035307,8634085.3348887
2013-06-28,51.480790810124,51.793521994497,50.876279890181,50.88829616229,11055340.475829
2013-07-01,50.294415021521,50.648895048735,50.180568546028,50.357115313167,9746948.2013881
2013-07-02,50.357115313167,51.04543202833,50.189503722724,50.629484147636,9661160.598478
2013-07-03,50.557694624524,51.307171083626,50.44384814903,51.015545402829,5975684.1944579
2013-07-05,51.275743910418,51.307171083626,50.336163864361,51.307171083626,8024572.8306933
2013-07-08,51.089795132743,51.40990987999,50.799571996006,51.16833686444,7238782.0325479
2013-07-09,51.498669662219,51.575686311747,50.867743168954,50.9566554594,6738843.988456
2013-07-10,50.941709654145,51.089795132743,50.418911486654,50.541833109465,8387268.424775
2013-07-11,51.002560432683,51.288360831131,50.768460319761,51.206921443313,10229597.229361
2013-07-12,51.252826416596,51.295681225541,50.208450147349,50.409913501857,12704739.943854
2013-07-15,50.196707014648,50.218973214314,49.39985158141,49.959709245605,10593509.279394
2013-07-16,49.752450578854,50.451548245068,49.709290753475,50.282569140756,8841649.106315
