Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-15,41.154791904819,41.21988123294,40.324286391972,40.324286391972,10773663.623409
2013-04-16,40.662279080996,41.198434996326,40.622925236811,41.177203222079,10096149.675188
2013-04-17,40.93625475373,41.010887657144,40.484275317107,40.555798516212,9543539.9460999
2013-04-18,40.645229322889,40.850040882545,40.320211607016,40.353131580217,21011429.637899
2013-04-19,40.518267602139,41.027937415251,40.437415290107,40.991693275375,7621498.8463589
2013-04-22,40.892611662222,41.086592872389,40.62078061315,40.882960855746,5403337.5514936
2013-04-23,41.069543114281,41.419116771076,40.882960855746,41.414827523754,6324476.9694722
2013-04-24,41.414827523754,41.892542444313,41.39895730866,41.766653035393,7448795.0554606
2013-04-25,41.976611691836,42.619462634317,41.858335696915,42.188929434307,9336977.5779811
2013-04-26,42.188929434307,42.400925483229,41.785847417162,41.8039694871,6127135.1137933
2013-04-29,41.934040912159,42.122767794355,41.791208976315,41.974467068175,10694568.343483
2013-04-30,42.145071880433,42.476630698473,42.010818439234,42.112044676049,12166678.642729
2013-05-01,41.748530965455,42.060895401726,40.900010613854,41.504472792797,12260268.391849
2013-05-02,42.504296343704,44.91560395731,42.504296343704,43.853908013773,30678792.182332
2013-05-03,44.239833041628,45.213063259135,44.103327745585,44.883541833573,15026348.952664
2013-05-06,44.832499790433,45.193868877366,44.53300309613,44.722695058974,13083688.57696
2013-05-07,44.728056618127,44.965788150984,44.305887450396,44.947558849863,11876098.822666
2013-05-08,44.864454682987,44.875177801294,44.425342988332,44.812233096834,14448869.449916
2013-05-09,44.80579922585,44.971149710138,44.558416886517,44.645917531899,11500992.166361
2013-05-10,44.671545784651,44.750360704205,44.387919305442,44.689560623406,13840184.2959
2013-05-13,44.645917531899,45.108512855645,44.53300309613,44.732238634267,12479678.876602
2013-05-14,44.740709897729,45.376161888578,44.661894978175,45.077630274922,16076622.449434
2013-05-15,44.995134611297,45.448427588282,44.920638292057,45.437724094138,13622962.741413
2013-05-16,45.433549731422,45.433549731422,44.947289992475,44.950501040718,9914029.1260792
2013-05-17,45.222904966675,46.146402441391,45.132460441161,46.144261742562,13248748.176274
2013-05-20,45.979320897808,46.225180158288,45.201497978387,45.40058296946,21196530.598519
2013-05-21,45.382387029415,45.671916546002,45.098316294842,45.384527728244,13429521.122188
2013-05-22,45.519712859279,46.105943233528,45.022749626188,45.033453120332,19567044.109871
2013-05-23,44.595038000207,44.878145420307,44.2801412025,44.52375272921,16905793.800357
2013-05-24,44.472590027203,45.27920534587,44.224804137777,45.113301186643,12306179.146039
2013-05-28,45.608123720905,45.633491002026,44.920638292057,45.004767756027,9937297.9452523
2013-05-29,44.80461241554,45.049401326606,44.515189933895,44.534349188412,7492423.5008637
2013-05-30,44.585511890419,45.497342556518,44.585511890419,45.261116440768,9628529.1073535
2013-05-31,45.14509056425,45.350597651809,44.52375272921,44.534349188412,12515231.991697
2013-06-03,44.684412176306,45.175060347852,44.375830440144,45.047260627777,15235440.50235
2013-06-04,44.848282671646,45.435583395309,44.671675018275,45.049401326606,13528013.478476
2013-06-05,44.967412561465,45.047260627777,44.215278027989,44.306685867976,12177949.240729
2013-06-06,44.169467073054,44.854597733191,44.098181802057,44.836615863029,14665924.42893
2013-06-07,45.166497552537,45.252660680394,44.888848914451,44.984538152095,13898811.824959
2013-06-10,45.13759811835,45.784731374276,44.909934797914,45.582435334961,13785611.402109
2013-06-11,45.140809166593,45.486746097316,44.890989613279,44.918497593229,7856292.6093424
2013-06-12,45.164356853709,45.164356853709,44.673815717104,44.787700894793,9994625.5715988
2013-06-13,44.787700894793,45.686794402861,44.673815717104,45.563383115385,9762420.4435258
2013-06-14,45.51232744832,45.617542795752,45.025960674431,45.234571775291,7426984.3523112
2013-06-17,45.579224286718,45.930405929572,45.374894583515,45.586716732618,14778991.398398
2013-06-18,45.427127634936,46.303850840244,45.427127634936,46.001691200568,7579604.2731792
2013-06-19,46.063450361777,46.280517223011,45.630386988724,45.657038689142,12227910.61623
2013-06-20,45.379175981172,45.617542795752,44.615267604138,44.615267604138,15537362.805749
2013-06-21,44.997275310126,45.374894583515,44.697256369279,44.876004721478,17924085.408175
2013-06-24,44.525893428039,44.869582624992,43.921574148687,44.566352635902,15530757.803077
2013-06-25,44.950501040718,45.346316254151,44.624900748868,45.11972328313,12721904.292141
2013-06-26,45.471761205515,45.784731374276,45.121863981958,45.661213051858,10393061.925847
2013-06-27,45.860083973048,46.248513775522,45.622894542824,46.065591060606,11102127.946862
2013-06-28,46.065591060606,46.180546587709,45.556961018899,45.686794402861,12658669.004041
2013-07-01,45.977180198979,46.861395850188,45.907072312338,46.301710141416,11615670.663833
2013-07-02,46.266709715566,46.759391550999,46.065591060606,46.305991539073,8754561.694936
2013-07-03,46.046324771148,46.856258172999,45.98467264488,46.759391550999,4532922.7356226
2013-07-05,47.205085047142,47.715962822619,46.872099344332,47.696696533161,8506587.4519184
2013-07-08,47.906377983435,48.189485403536,47.013599536911,47.023232681641,19594733.807326
2013-07-09,47.240406577816,47.380729386039,46.655032483098,46.798780409448,23336438.686625
2013-07-10,46.833780835298,46.953017760058,46.451880164251,46.678473135273,15679533.890575
2013-07-11,47.333955116632,47.513773818245,46.877451091404,47.488085432301,14237067.281928
2013-07-12,47.472351295909,47.681818676301,47.29135520994,47.678607628058,7790644.8224015
2013-07-15,47.880796632432,47.959574349329,47.448803608793,47.561618437068,14528943.928874
2013-07-16,47.546633545266,47.681818676301,47.173295669535,47.343481226419,7515966.7453041
