Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-15,134.70537308275,135.34602948249,132.44345821178,132.45554094532,724563.88002488
2013-04-16,133.37016314601,134.3047422212,132.37666377468,133.9308562867,669876.46444794
2013-04-17,133.47700709316,133.63720513336,131.1230462296,131.20043002868,1265685.9595431
2013-04-18,131.59563044819,132.36335919168,130.46881372476,132.01757579474,519745.02738791
2013-04-19,132.49559045537,133.42351723906,131.84529502101,133.00958179451,590812.37885194
2013-04-22,133.10298539761,133.10298539761,131.5301936216,132.07106564884,691132.93268807
2013-04-23,132.40354446278,132.40354446278,131.11109925711,131.88548029211,713510.60641621
2013-04-24,132.13786008594,132.99627721151,131.79452038793,132.09767481484,673049.84297349
2013-04-25,131.95213896815,132.01757579474,130.5208102073,131.1363508126,574321.59566209
2013-04-26,131.25256227227,131.54363396565,129.73855503135,130.23245373494,509595.00950306
2013-04-29,130.12832500881,131.26586685527,129.85598834048,131.05760940301,440825.49266645
2013-04-30,131.03100023701,132.99627721151,130.76911716961,132.99627721151,735662.84069753
2013-05-01,133.51692084216,135.73376304419,131.78121580493,132.26995558858,1024310.7150125
2013-05-02,132.49559045537,133.22326968881,130.11502042581,130.67842878753,874470.62660641
2013-05-03,131.5035844556,131.84529502101,129.24316295619,129.81729644094,968896.80022157
2013-05-06,130.21914915194,130.99217257642,129.53151942855,130.75581258661,681248.04956791
2013-05-07,130.78269327471,133.15647525171,130.5075056243,132.98297262851,594692.78341669
2013-05-08,132.74797024921,133.37016314601,131.9120894581,132.78788399821,567297.02233402
2013-05-09,132.44345821178,133.03632672156,132.11097939784,132.56238489247,576728.03068749
2013-05-10,132.82806926931,133.57041069626,132.03088037774,133.26331919886,531088.15171393
2013-05-13,133.15647525171,134.99875271399,132.82806926931,134.79823364164,643347.25964426
2013-05-14,134.5317346985,136.66793483623,134.5317346985,136.65435873113,1020165.1756831
2013-05-15,136.77382845602,137.24220408202,135.70674659504,137.18925727213,1063547.6643153
2013-05-16,136.62720652092,139.3247786046,136.62720652092,138.02961817791,1082787.9099945
2013-05-17,138.09614109291,139.0043825242,138.01604207281,138.72471475911,892169.49560255
2013-05-20,138.6704103387,141.03401023688,138.56451671891,140.67424345169,923558.00648926
2013-05-21,141.02043413178,141.95447016277,140.50046930639,141.42092923228,509723.08307583
2013-05-22,141.64765018747,141.83500043787,138.05677038811,138.55094061381,1483798.9988282
2013-05-23,137.00190702172,138.977230314,136.09502320094,138.977230314,5081247.8480501
2013-05-24,138.37716646851,138.8034561687,137.29515089192,138.57809282401,808225.88178047
2013-05-28,139.56643327541,140.27239074069,135.86694463524,136.58783581613,1198076.5945442
2013-05-29,135.66642556289,136.92180800163,132.33675002568,136.66793483623,2019990.6202786
2013-05-30,136.66793483623,137.00190702172,133.08968081461,133.35672280196,824397.60449076
2013-05-31,132.84951951537,134.79823364164,132.54908030947,132.66787122911,1733482.5482877
2013-06-03,132.68117581211,136.08144709584,131.60907079224,135.22628823549,1204037.6329404
2013-06-04,135.61252842563,137.00190702172,134.89245181105,136.05429488564,1219948.7146955
2013-06-05,135.77462712055,136.42763777593,133.97090579675,134.27799729415,709254.96875226
2013-06-06,134.13110383695,135.26660926765,132.87612868137,134.4782448444,697399.55013512
2013-06-07,134.3047422212,134.77271056405,132.26995558858,134.4516356784,571874.71635057
2013-06-10,134.4649402614,134.93290860425,132.90287360842,133.45012640506,501354.86068597
2013-06-11,132.87612868137,132.87612868137,131.03100023701,131.08421856901,932906.62833394
2013-06-12,131.54363396565,131.54363396565,128.98535272031,129.28185485573,710525.96789266
2013-06-13,129.72633653676,135.05264985125,129.60903898868,134.5317346985,822116.24716513
2013-06-14,134.4383310954,135.79906410973,133.45012640506,134.5583438645,536424.55057975
2013-06-17,135.29226810629,136.02714267543,133.50361625916,134.27799729415,855306.02672162
2013-06-18,134.34479173125,135.78684561514,133.9175517037,134.91933249915,455940.42115924
2013-06-19,134.82511432974,135.21284789144,130.1671526694,130.76911716961,553998.34187626
2013-06-20,129.97219980015,130.11502042581,126.90386428615,128.00013477309,904955.88176917
2013-06-21,128.65165205692,132.80146010331,128.65165205692,131.66120303583,1298960.3725132
2013-06-24,130.44206879771,136.88243729683,128.67703937346,133.57041069626,1358117.630677
2013-06-25,134.93290860425,136.42763777593,133.58371527926,135.45246614649,1075902.6447631
2013-06-26,135.85222342196,137.57488952441,134.92556644114,135.17878084869,1182429.4193967
2013-06-27,136.33036764899,137.40248822565,135.81451063786,136.43677157557,1147266.1798722
2013-06-28,136.11890668098,136.92569088377,134.80704054824,134.88515988674,1675563.3167151
2013-07-01,134.79357169677,137.45636363151,134.79357169677,135.3498352623,984544.28405593
2013-07-02,135.17878084869,137.44289478004,135.17878084869,136.96609743816,964917.55252685
2013-07-03,136.38289616971,136.79369613941,134.29010602899,135.74716638053,528004.97801915
2013-07-05,135.74716638053,136.14449749877,132.02504927803,135.01984840139,788801.64675649
2013-07-08,135.11143659136,136.33036764899,134.14464243316,134.42237015038,690719.32451177
2013-07-09,135.07103003696,137.91969212192,134.55463427177,137.31090003568,637954.08205112
2013-07-10,137.29743118422,137.62876493027,135.69329097467,137.50889215223,633186.68418952
2013-07-11,138.63488813474,141.04581254707,138.63488813474,140.34408538572,761664.84809721
2013-07-12,140.99193714121,141.1912761429,139.72182444801,140.43702046083,975553.03963283
2013-07-15,139.77435296873,140.74141650395,139.16421399734,139.72182444801,304241.51626536
2013-07-16,139.76088411726,141.50914103749,139.69488674508,140.30367883132,444701.21167923
