Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-15,46.449619127809,46.676319148992,45.411345601954,45.411345601954,3804601.7253147
2013-04-16,45.662664155937,46.220614392916,45.533495428525,46.205528994095,2933518.6463553
2013-04-17,45.980400368622,46.026389883085,45.158560411975,45.281443556544,4500206.6434681
2013-04-18,43.753418367551,44.386690838925,43.670239154602,44.001489370398,11993127.895296
2013-04-19,44.234474974424,44.844805068424,44.064135679394,44.79881555396,4658428.4633873
2013-04-22,44.79881555396,45.039658136539,44.341434642459,44.713960185587,3145326.4771547
2013-04-23,45.009592098609,45.116551766644,44.334310981905,44.790853815693,5810528.9591119
2013-04-24,44.918451147394,45.684035137601,44.744864301229,45.450211455863,5006680.7532277
2013-04-25,45.517571951991,46.175358196451,45.351946844093,45.812470547015,3457438.3666082
2013-04-26,45.766481032551,46.04933226046,45.427164318774,45.434392739043,3469069.614802
2013-04-29,45.479648935509,45.788690091928,45.389241302292,45.65470241767,2775689.2454194
2013-04-30,45.698282458711,46.638291372796,45.541352407078,46.190443595273,6739172.71068
2013-05-01,45.988362106889,46.528084153625,45.557275883612,45.588913317253,3783830.0169435
2013-05-02,45.728453256355,45.973276708067,45.557275883612,45.828289263835,3290799.0964069
2013-05-03,46.306203079287,46.456742788364,45.942372592425,46.08589340066,4976723.1599734
2013-05-06,46.077931662393,46.580359250931,45.890097495119,46.472561505184,2742790.4024862
2013-05-07,46.638291372796,46.822039911222,46.40530576877,46.638291372796,2331479.7888787
2013-05-08,46.615977553705,46.784850212738,46.504303698538,46.723041981454,2740930.5131568
2013-05-09,46.699261526367,47.085196312892,46.580359250931,46.800773689272,2649461.5597161
2013-05-10,46.784850212738,46.956865663192,46.638291372796,46.921142600705,1927943.1088925
2013-05-13,46.753946097096,46.956865663192,46.668357410725,46.6912997881,3037510.9387333
2013-05-14,46.761069757651,47.055025515248,46.707223264634,46.881543428797,5116146.7226143
2013-05-15,46.807897349827,47.098710316003,46.676319148992,47.040044876141,5214542.9436385
2013-05-16,46.814916250668,47.637594285027,46.800773689272,47.199384401196,6154438.142391
2013-05-17,47.562272050632,48.010853146153,47.554415072079,47.944330727737,5063390.9744061
2013-05-20,47.890379475007,48.577498439398,47.830142639433,48.563251118288,4719980.2010899
2013-05-21,48.510242702984,48.808912647713,48.331836909973,48.391235667834,3102817.7854211
2013-05-22,48.384112007279,48.540203981199,47.361761957959,47.569500470901,3722131.9107455
2013-05-23,47.231021834836,47.532939330701,47.129509671931,47.291258670409,3723786.1271029
2013-05-24,46.995626757387,47.291258670409,46.776888474471,47.07011091407,3017842.0412671
2013-05-28,47.540062991255,47.913426612096,47.353904979406,47.444941170907,2613107.9155731
2013-05-29,47.07011091407,47.361761957959,46.921142600705,47.15255680902,2775314.4915991
2013-05-30,47.315039125497,47.677193456934,47.062987253515,47.377580674779,2768211.8341808
2013-05-31,47.150147335597,47.552738916654,46.85776297371,46.85776297371,3561242.6511777
2013-06-03,46.889505167064,47.315039125497,46.822039911222,47.2770113493,4155182.0313104
2013-06-04,47.167642207842,47.577357449454,46.565378611823,46.837125310044,3904494.4380248
2013-06-05,46.753946097096,46.829268331491,45.669683056778,45.812470547015,4563878.2007588
2013-06-06,45.859193379477,45.934515613872,45.211673586993,45.804508808748,6121611.2219081
2013-06-07,46.198300573826,47.121652693378,45.875116856011,47.07011091407,4466502.7738104
2013-06-10,47.159680469575,47.468826385708,46.972684380013,47.215098358302,3285585.3496575
2013-06-11,46.738860698274,47.361761957959,46.646148351349,47.15255680902,3022205.3365864
2013-06-12,47.323000863764,47.323000863764,46.512160677091,46.543169552447,3492849.448113
2013-06-13,46.557416873556,47.510835031038,46.366335155147,47.361761957959,2966120.9669054
2013-06-14,47.315039125497,47.622508886205,47.085196312892,47.393504151313,2794751.2183488
2013-06-17,47.75408708704,48.277990416956,47.730306631953,48.03306220553,4053912.6976654
2013-06-18,47.997339143042,48.965842699346,47.815895318324,48.78680834805,3912434.9288994
2013-06-19,48.78680834805,49.116487168136,48.25578135758,48.270028678689,4614332.4305569
2013-06-20,47.746230108487,47.929245328916,47.07011091407,47.191422662929,4314737.5710539
2013-06-21,47.444941170907,47.661374740114,46.746822436541,47.077339334339,7890566.5998753
2013-06-24,46.723041981454,47.215098358302,46.413267507037,46.738860698274,4103699.4366526
2013-06-25,47.047901854694,47.330962602031,46.668357410725,47.223060096569,4105154.2890247
2013-06-26,47.614498803898,48.255475696443,47.532085993176,48.017766572758,4348628.1563186
2013-06-27,48.3394592723,48.436741992962,47.822886978406,48.241129374881,3340349.0176473
2013-06-28,48.077141494841,48.30134203837,47.777753660209,47.982057845367,5578249.7621458
2013-07-01,48.317259125066,49.383494498353,48.209399919165,49.041277134387,4960974.3108351
2013-07-02,48.958864323664,49.093635972203,48.10017938348,48.270450324058,4285733.8636776
2013-07-03,48.032845918049,48.443862794905,47.875978839952,48.233275549209,1451668.4385683
2013-07-05,48.639684848337,48.982635236033,48.525542581898,48.966822867012,2309314.3262724
2013-07-08,49.233015198469,49.317731798056,48.747334618887,48.846397540035,3682029.4417734
2013-07-09,49.524549207429,50.536121954036,49.524549207429,50.497376414052,6209510.2785476
2013-07-10,50.482297068761,51.498686828447,50.482297068761,51.390932340222,6205319.4295448
2013-07-11,51.986671196893,52.298101564223,51.390932340222,51.806870947833,5617699.2841452
2013-07-12,51.783833059194,51.869387400185,51.248306866011,51.687283362261,4011157.5157538
2013-07-15,51.932008570213,52.026254478282,51.642045326388,51.846454229222,4610524.6614008
