Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-15,216.6217240506,216.6217240506,208.34216384137,209.62576757015,857093.9531344
2013-04-16,210.64885665054,217.63216678882,210.18852979607,214.85123614882,1088067.3027117
2013-04-17,212.24482503056,214.51484344748,211.05859813638,212.74435554571,544979.89864345
2013-04-18,213.4917543671,213.4917543671,208.20305407766,209.16544071569,713180.16544523
2013-04-19,209.08956266276,212.08168721676,207.74272722319,210.13794442745,582739.97684647
2013-04-22,214.23915318849,215.00046298626,208.5154187289,213.61695315444,942199.27380224
2013-04-23,214.52622515542,219.93885959799,214.45161173671,219.41530103275,816078.9446428
2013-04-24,218.56673147412,220.00209130877,215.84903254489,216.4105301366,1574875.4464917
2013-04-25,209.71429196524,220.98597672847,209.50056878281,213.52969339357,2498484.1687102
2013-04-26,213.42852265632,213.84205804481,208.5154187289,211.52271889348,1040830.3173518
2013-04-29,213.21732874233,214.87652883313,210.31119931498,210.96122130178,704959.04070565
2013-04-30,211.90843232923,214.43896539455,210.897989591,214.11648366958,1002884.9992135
2013-05-01,214.75133004579,217.54364239373,212.182857954,216.06022645889,1009861.5681986
2013-05-02,216.06022645889,217.17057530015,214.68809833501,214.90182151744,585743.10912796
2013-05-03,216.88350333321,217.63216678882,214.10383732743,214.51484344748,615011.0188768
2013-05-06,214.35297026789,216.17404353829,213.35517387182,215.05104835488,353022.40968649
2013-05-07,214.01531293234,217.55628873589,213.890114145,217.55628873589,1120327.9199837
2013-05-08,217.78012899204,226.54910264269,217.35774116405,224.92657694414,1145855.747233
2013-05-09,221.33628040618,222.96892317846,217.05802285496,221.83454628711,1399510.1631519
2013-05-10,221.98377312454,224.22976349137,221.3868657748,223.73023297622,461942.68963216
2013-05-13,223.39384027488,226.27467701792,222.50733168978,225.96231236667,492982.00637962
2013-05-14,225.8990806559,229.99017234321,225.45140014359,229.02905033939,621265.0719244
2013-05-15,228.76727105677,231.57222974687,228.492845432,229.65377964187,515644.62891819
2013-05-16,229.55260890463,230.67686872226,226.76029655669,227.9073197902,845980.35893163
2013-05-17,229.52858085453,229.52858085453,226.53645630054,227.30914780624,669489.20170047
2013-05-20,226.28732336007,227.9073197902,223.03089025502,223.8668134715,503468.51127814
2013-05-21,224.41566472105,225.81182089502,222.1835853306,224.1918244649,603869.35801729
2013-05-22,224.37772569459,225.20226720313,217.3703875062,218.23160340699,601852.56824748
2013-05-23,216.33465208366,218.32898024159,212.98084214402,215.28753495319,1149469.930729
2013-05-24,214.62739589267,215.99699474811,211.55812865152,214.10383732743,770811.43668833
2013-05-28,216.8582106489,217.12125456574,209.99883466374,210.08735905883,742980.53976949
2013-05-29,209.71429196524,210.02412734805,201.71927445451,204.87453682232,1473772.9333317
2013-05-30,203.55172943285,205.99753200573,202.64372206608,203.34053551885,956558.97734414
2013-05-31,202.15683789309,204.47617704442,200.3117365726,202.66901475039,1092214.7526875
2013-06-03,202.35665009915,205.28680757659,199.0268682096,201.39679272955,1718376.2533732
2013-06-04,199.06354260185,200.15998046674,194.98509725669,198.01642547137,1979586.2133123
2013-06-05,197.34237543448,201.49543419836,196.18397049303,199.97407923705,1047455.6521741
2013-06-06,199.82485239961,203.86409408409,199.15080236272,203.85144774194,734863.66261244
2013-06-07,188.66319081314,194.83713505347,187.84117857303,192.55573492861,8139492.4672203
2013-06-10,193.87601304965,200.45969877582,193.22725569707,198.98892918313,1669563.5257081
2013-06-11,197.49286690613,198.17829865096,194.62467650526,196.46977782575,1077207.9122294
2013-06-12,197.13118152048,198.68921087405,186.43111142269,188.73780423186,1891699.0859998
2013-06-13,188.30150542749,191.88042025751,186.56895655218,191.46941413745,1132348.4681545
2013-06-14,191.66922634351,192.49250321783,189.83550673096,191.1317568019,630733.96003648
2013-06-17,191.39480071873,193.32842643431,190.54496652588,193.12734959404,1149947.8657997
2013-06-18,193.21460935492,194.42359966498,190.95850191437,191.33156900796,779990.83728275
2013-06-19,191.1077287518,191.99297270269,185.03495524871,185.22212111262,1678315.5112141
2013-06-20,183.31378808135,183.87528567305,177.01590968789,177.54073288734,2120107.1431423
2013-06-21,178.05164511043,179.122790291,174.87235469253,178.08831950268,2221546.4561843
2013-06-24,177.3017170206,178.3500987853,172.96275702704,176.14331207916,1040218.4642327
2013-06-25,178.64981709439,178.78639758966,173.9352607388,178.57520367567,1479574.712252
2013-06-26,179.56035372958,184.19903203223,179.3099561549,182.86484293482,1030041.4944639
2013-06-27,184.37355155398,188.27621274318,184.01186616833,186.92937730361,1409889.21285
2013-06-28,186.28188458525,186.36914434612,182.4158977883,184.73650157384,1348687.8628574
2013-07-01,187.51616757963,189.21204206269,185.99481261832,187.42764318454,899361.53642528
2013-07-02,188.06501882918,188.06501882918,182.65364902083,185.45860771093,743096.01401477
2013-07-03,184.8465247506,186.80544315049,182.82690390836,184.27364545095,320455.46490265
2013-07-05,186.58033826012,188.05237248703,183.40104784222,185.63186259846,363479.2441192
2013-07-08,187.11654316752,187.30497366563,185.14624305968,185.50919307955,452583.662434
2013-07-09,187.0179016987,187.37832245014,184.8465247506,187.03054804086,653145.58647247
2013-07-10,186.3185589775,191.3189226658,186.21865287447,190.84468483497,591773.43082534
2013-07-11,193.92533378406,200.86058782215,192.2054312509,199.52513409053,2219209.7065266
2013-07-12,198.98892918313,203.54034772491,198.55263037877,202.97758549899,956726.57538071
2013-07-15,202.08222447438,202.56784401315,198.95099015667,200.62283658963,657407.70878917
2013-07-16,200.95796465675,201.95576105282,198.4906633022,200.15998046674,767420.18263803
